Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount,ZCTA,Year,Pop,Households,HH Income,Education Years,Minority %,Poor %,Poor Family %,Car or Van %,Public Transport %,Health Ins %,No Health Ins %,Unemployed %,Employed %,Armed Forces %,Not in Labor Force %,Under 10 %,Under 35 %,Over 65 %,Over 85 %,High school %,College %,0-50k %,50-100k %,100-150k %,150-200k %,200k+ %,Minority,Under 10,Under 35,Over 65,Over 85,Male 10-14,Male 15-17,Male 18-19,Male 20,Male 21,Male 22-24,Male 25-29,Male 30-34,Female 10-14,Female 15-17,Female 18-19,Female 20,Female 21,Female 22-24,Female 25-29,Female 30-34,Ed Pop,Less than High School,High school,GED,Some college to Associates Degree,Bachelor's Degree or Higher,$0-25k,$25-50k,$50-75k,$75-100k,$100-125k,$125-150k,$150-200k,$200k+,Poverty Pop,Poor,Poor Family,Transport Pop,Car or Van,Carpool,Public Transport,Worked from Home,Health Ins Pop,Health Ins,No Health Ins,Labor Population,Armed Forces,Employed,Unemployed,Not in Labor Force,Num Donations,Repeat Donor
36,Campaign Two 2019,Closed Won,Household,90402,Q4-2018,2018-11-02,200.0,90402.0,2019.0,11882.0,4999.0,133.0161032,16.3204388,0.14888066,0.090018004,0.017603521,0.707900593,0.012425816,0.982747012,0.017252988,0.038337282,0.595950894,0,0.365711824,0.119171857,0.351876788,0.25180946,0.031728665,0.077598152,1.695265589,0.220444089,0.138627726,0.129425885,0.087217443,0.424284857,1769.0,1416.0,4181.0,2992.0,377.0,549.0,143.0,50.0,9.0,92.0,120.0,247.0,175.0,320.0,353.0,77.0,46.0,0.0,47.0,313.0,224.0,8660.0,97.0,508.0,67.0,7988.0,6693.0,677.0,425.0,369.0,324.0,326.0,321.0,436.0,2121.0,4999.0,450.0,88.0,5392.0,3817.0,161.0,67.0,998.0,11882.0,11677.0,205.0,9286.0,0.0,5534.0,356.0,3396.0,9,True
37,,Closed Won,Household,95136,Q2-2021,2021-04-12,178.25,95136.0,2021.0,48867.0,16114.0,129.7480452,13.83484244,0.580903268,0.056224401,0.035683257,0.709401034,0.030639239,0.964777195,0.035222805,0.023748677,0.671855236,7.74413E-05,0.304318645,0.116663597,0.467350155,0.135756236,0.010559273,0.275600167,1.17290165,0.152848455,0.213354847,0.208266104,0.147077076,0.278453519,28387.0,5701.0,22838.0,6634.0,516.0,1969.0,1097.0,331.0,229.0,133.0,1026.0,1353.0,2547.0,1840.0,822.0,361.0,232.0,137.0,1415.0,1716.0,1929.0,33574.0,4549.0,4230.0,474.0,24321.0,15058.0,1139.0,1324.0,1607.0,1831.0,1649.0,1707.0,2370.0,4487.0,16114.0,906.0,575.0,25327.0,17967.0,2477.0,776.0,3518.0,48832.0,47112.0,1720.0,38739.0,3.0,26027.0,920.0,11789.0,3,True
38,Campaign Two 2017,Closed Won,Household,92009,Q4-2017,2017-10-11,100.0,92009.0,2021.0,46622.0,16512.0,137.4509448,15.24494027,0.217064905,0.058200097,0.036458333,0.725828354,0.00525077,0.95847624,0.04152376,0.038675261,0.626833741,0.001611469,0.332879529,0.111084896,0.392239715,0.162219553,0.022843293,0.119793278,1.510243238,0.141715116,0.185198643,0.173510174,0.156795058,0.342781008,10120.0,5179.0,18287.0,7563.0,1065.0,2158.0,1289.0,343.0,133.0,88.0,600.0,759.0,998.0,2347.0,1057.0,348.0,133.0,191.0,442.0,1012.0,1210.0,32314.0,1568.0,1915.0,388.0,28443.0,20359.0,1083.0,1257.0,1546.0,1512.0,1479.0,1386.0,2589.0,5660.0,16512.0,961.0,602.0,22092.0,16035.0,1029.0,116.0,4550.0,46359.0,44434.0,1925.0,35992.0,58.0,22561.0,1392.0,11981.0,9,True
39,Campaign Two 2021,Closed Won,Household,94115,Q3-2021,2021-08-25,150.0,94115.0,2019.0,34604.0,17062.0,119.5309753,15.38116624,0.443099064,0.126479897,0.020337592,0.265677358,0.387505984,0.966619776,0.033380224,0.024656019,0.688644569,0.001203526,0.285495885,0.074731245,0.459628945,0.166165761,0.020951335,0.155840023,1.552565508,0.275993436,0.151975149,0.144121439,0.118040089,0.309869886,15333.0,2586.0,15905.0,5750.0,725.0,796.0,262.0,146.0,66.0,105.0,403.0,2830.0,2334.0,384.0,208.0,192.0,50.0,55.0,1072.0,2411.0,2005.0,28279.0,1556.0,2494.0,357.0,23872.0,20033.0,3102.0,1607.0,1238.0,1355.0,1390.0,1069.0,2014.0,5287.0,17062.0,2158.0,347.0,20890.0,5550.0,1300.0,8095.0,1515.0,34122.0,32983.0,1139.0,30743.0,37.0,21171.0,758.0,8777.0,6,True
40,,Closed Won,Corporate,90248,Q2-2021,2021-06-22,943.0,90248.0,2019.0,11607.0,3777.0,84.48305533,12.75915493,0.68708538,0.092666137,0.062483452,0.846011817,0.019202363,0.920702179,0.079297821,0.029238558,0.582911458,0,0.387849985,0.102782803,0.396398725,0.187990006,0.043852847,0.460446009,0.810915493,0.3783426,0.29070691,0.156473392,0.097696585,0.076780514,7975.0,1193.0,4601.0,2182.0,509.0,332.0,179.0,94.0,58.0,84.0,280.0,379.0,347.0,299.0,145.0,108.0,42.0,69.0,204.0,583.0,205.0,8520.0,1490.0,2209.0,224.0,4597.0,2312.0,506.0,923.0,729.0,369.0,417.0,174.0,369.0,290.0,3777.0,350.0,236.0,5416.0,4582.0,308.0,104.0,171.0,11564.0,10647.0,917.0,9679.0,0.0,5642.0,283.0,3754.0,6,True
41,,Closed Won,Corporate,91367,Q1-2021,2021-02-05,500.0,91367.0,2020.0,45074.0,17961.0,107.2949724,14.82130097,0.290278209,0.112966984,0.042814988,0.736202017,0.011321422,0.965872276,0.034127724,0.04771351,0.613698058,0,0.338588432,0.098349381,0.416049164,0.175866353,0.028930204,0.187468627,1.353648094,0.261455376,0.2578921,0.173264295,0.138912087,0.168476143,13084.0,4433.0,18753.0,7927.0,1304.0,936.0,839.0,371.0,184.0,156.0,715.0,2170.0,1695.0,971.0,750.0,498.0,282.0,168.0,904.0,1913.0,1768.0,33867.0,1763.0,4270.0,316.0,27518.0,18326.0,2499.0,2197.0,2307.0,2325.0,1801.0,1311.0,2495.0,3026.0,17961.0,2029.0,769.0,22612.0,16647.0,1927.0,256.0,2691.0,45066.0,43528.0,1538.0,38312.0,0.0,23512.0,1828.0,12972.0,3,True
42,Campaign One 2015,Closed Won,Corporate,10570,Q4-2015,2015-10-14,500.0,10570.0,2021.0,12821.0,4072.0,143.6247544,15.5232265,0.182591062,0.032907662,0.018909627,0.580574641,0.131636477,0.969806183,0.030193817,0.041334371,0.648414705,0,0.310250924,0.107167928,0.438811325,0.143124561,0.011777552,0.135397911,1.588404753,0.100687623,0.184430255,0.184675835,0.134823183,0.395383104,2341.0,1374.0,5626.0,1835.0,151.0,329.0,420.0,384.0,82.0,93.0,248.0,314.0,253.0,480.0,318.0,248.0,143.0,165.0,206.0,380.0,189.0,8331.0,424.0,634.0,70.0,7203.0,6030.0,95.0,315.0,451.0,300.0,385.0,367.0,549.0,1610.0,4072.0,134.0,77.0,6404.0,3718.0,480.0,843.0,973.0,12486.0,12109.0,377.0,10282.0,0.0,6667.0,425.0,3190.0,6,True
43,Campaign Two 2018,Closed Won,Corporate,90067,Q4-2017,2017-10-04,1000.0,90067.0,2020.0,2560.0,1501.0,111.6222518,15.72454826,0.28828125,0.064623584,0,0.590631365,0.012219959,0.983203125,0.016796875,0.030354853,0.424112869,0,0.545532279,0.058984375,0.20546875,0.516015625,0.140625,0.109739974,1.564565888,0.327781479,0.08461026,0.227181879,0.123917388,0.236508994,738.0,151.0,526.0,1321.0,360.0,45.0,4.0,0.0,0.0,0.0,8.0,41.0,68.0,25.0,0.0,0.0,0.0,0.0,58.0,68.0,58.0,2269.0,34.0,169.0,46.0,2020.0,1530.0,291.0,201.0,88.0,39.0,260.0,81.0,186.0,355.0,1501.0,97.0,0.0,982.0,580.0,0.0,12.0,299.0,2560.0,2517.0,43.0,2339.0,0.0,992.0,71.0,1276.0,9,True
44,,Closed Won,Corporate,,Q2-2021,2021-04-12,59.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
45,Campaign One 2014,Closed Won,Household,,Q4-2014,2014-10-01,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,True
46,Campaign Two 2018,Closed Won,Household,,Q3-2018,2018-08-17,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,True
47,,Closed Won,Household,90062,Q1-2021,2021-01-01,100.0,90062.0,2019.0,35916.0,10063.0,64.14637782,10.9681633,0.736357055,0.214945841,0.106926364,0.738788909,0.124978017,0.869101343,0.130898657,0.028437511,0.609115394,0,0.362447095,0.129858559,0.507183428,0.105885956,0.010357501,0.611029443,0.52047545,0.505316506,0.290271291,0.141011627,0.039352082,0.024048494,26447.0,4664.0,18216.0,3803.0,372.0,1074.0,646.0,665.0,213.0,333.0,836.0,1545.0,1471.0,1078.0,853.0,252.0,355.0,411.0,727.0,1597.0,1496.0,23809.0,8543.0,5510.0,495.0,9261.0,3131.0,2519.0,2566.0,1616.0,1305.0,926.0,493.0,396.0,242.0,10063.0,2163.0,1076.0,17059.0,12603.0,1513.0,2132.0,556.0,35898.0,31199.0,4699.0,28589.0,0.0,17414.0,813.0,10362.0,3,True
48,,Closed Won,Household,90266,Q1-2021,2021-01-07,100.0,90267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
49,Campaign One 2014,Closed Won,Household,91311,Q3-2014,2014-09-24,5000.0,91313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,True
50,Campaign Two 2020,Closed Won,Household,90043,Q3-2020,2020-09-21,100.0,90043.0,2020.0,46358.0,17740.0,75.06412063,13.11305896,0.814659821,0.191149944,0.070293123,0.761988475,0.089559527,0.924089399,0.075910601,0.06202453,0.549397092,0.001630182,0.386948196,0.097027482,0.426959748,0.16310022,0.017925709,0.399131012,0.87435882,0.4632469,0.246730552,0.140868095,0.07113867,0.078015784,37766.0,4498.0,19793.0,7561.0,831.0,1246.0,999.0,677.0,357.0,244.0,1268.0,1892.0,1788.0,1336.0,598.0,344.0,297.0,375.0,977.0,1498.0,1399.0,33142.0,5363.0,7313.0,552.0,19914.0,9064.0,4888.0,3330.0,2900.0,1477.0,1400.0,1099.0,1262.0,1384.0,17740.0,3391.0,1247.0,20478.0,15604.0,960.0,1834.0,1262.0,46041.0,42546.0,3495.0,38646.0,63.0,21232.0,2397.0,14954.0,9,True
51,Campaign Two 2020,Closed Won,Household,90808,Q3-2020,2020-09-25,100.0,90846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
52,Campaign Two 2021,Closed Won,Household,90803,Q3-2021,2021-08-20,100.0,90853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
53,Campaign Two 2018,Closed Won,Household,91356,Q3-2018,2018-09-04,100.0,91357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,True
54,,Closed Won,Household,90063,Q3-2021,2021-07-20,60.0,90063.0,2021.0,52954.0,13616.0,70.4443302,10.20850828,0.724553386,0.17773208,0.113396005,0.689420984,0.070178494,0.866876984,0.133123016,0.046076851,0.569115276,0,0.384807873,0.1202742,0.525361635,0.11187068,0.016958115,0.699206905,0.416579193,0.455860752,0.309488837,0.155552291,0.055963572,0.023134548,38368.0,6369.0,27820.0,5924.0,898.0,2137.0,1414.0,788.0,303.0,262.0,1158.0,2474.0,2357.0,1870.0,1428.0,778.0,354.0,351.0,1446.0,2056.0,2275.0,34296.0,15830.0,7310.0,840.0,10316.0,3971.0,2540.0,3667.0,2229.0,1985.0,1311.0,807.0,762.0,315.0,13616.0,2420.0,1544.0,22970.0,15836.0,3175.0,1612.0,1226.0,52936.0,45889.0,7047.0,41561.0,0.0,23653.0,1915.0,15993.0,6,True
55,,Closed Won,Household,91342,Q4-2020,2020-10-20,20.0,91392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
56,,Closed Won,Household,91342,Q1-2021,2021-03-25,50.0,91392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
57,,Closed Won,Household,94112,Q1-2021,2021-03-25,50.0,94112.0,2020.0,85053.0,23090.0,113.1390212,12.66656004,0.779431649,0.070853183,0.039714162,0.433560552,0.340629426,0.957376351,0.042623649,0.029786648,0.639518238,0,0.330695114,0.090002704,0.394565741,0.180146497,0.028382303,0.415101525,0.917850995,0.222130793,0.259376353,0.202598528,0.116327414,0.199566912,66293.0,7655.0,33559.0,15322.0,2414.0,2107.0,1223.0,462.0,261.0,506.0,1380.0,4452.0,3476.0,1800.0,1336.0,533.0,295.0,312.0,1534.0,3346.0,2881.0,65649.0,14291.0,11745.0,1215.0,38398.0,21858.0,2144.0,2985.0,3095.0,2894.0,2495.0,2183.0,2686.0,4608.0,23090.0,1636.0,917.0,45184.0,19590.0,4894.0,15391.0,3225.0,84554.0,80950.0,3604.0,72650.0,0.0,46461.0,2164.0,24025.0,3,True
58,Campaign Two 2021,Closed Won,Household,44060,Q2-2021,2021-05-22,50.0,44061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
59,Campaign One 2014,Closed Won,Household,90066,Q4-2014,2014-10-27,25.0,90066.0,2021.0,54913.0,24647.0,104.6493488,14.65399168,0.394314643,0.084797338,0.025601493,0.668523496,0.046053697,0.9304502,0.0695498,0.040244688,0.671453102,0.000300494,0.288001717,0.097681788,0.439476991,0.161546446,0.02012274,0.20678715,1.367488426,0.264332373,0.281170122,0.174179413,0.088530044,0.191788047,21653.0,5364.0,24133.0,8871.0,1105.0,1414.0,544.0,505.0,92.0,308.0,843.0,2525.0,3324.0,1038.0,727.0,428.0,185.0,145.0,769.0,2830.0,3092.0,42551.0,3937.0,4270.0,592.0,33752.0,24436.0,3090.0,3425.0,3891.0,3039.0,2413.0,1880.0,2182.0,4727.0,24647.0,2090.0,631.0,30877.0,20642.0,1620.0,1422.0,5525.0,54709.0,50904.0,3805.0,46590.0,14.0,31283.0,1875.0,13418.0,36,True
60,Campaign One 2016,Closed Won,Household,92617,Q4-2016,2016-10-18,100.0,92697.0,2021.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,True
61,Campaign Two 2017,Closed Won,Household,90201,Q4-2015,2015-12-18,4.0,90202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,True
62,,Closed Won,Household,92507,Q1-2021,2021-03-22,40.0,92521.0,2021.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
63,,Closed Won,Household,91324,Q4-2015,2015-12-18,10.0,91324.0,2021.0,29328.0,10045.0,100.1831757,13.76666022,0.582515003,0.135888502,0.054952713,0.755450875,0.032166891,0.924306197,0.075693803,0.041529522,0.617294486,0,0.341175993,0.100415985,0.450388707,0.15589198,0.026016094,0.299932295,1.108714576,0.319561971,0.213738178,0.209656546,0.122548532,0.134494774,17084.0,2945.0,13209.0,4572.0,763.0,861.0,451.0,428.0,83.0,534.0,1070.0,1323.0,1362.0,662.0,403.0,328.0,117.0,183.0,585.0,771.0,1103.0,20678.0,2673.0,3168.0,361.0,14476.0,8450.0,1553.0,1657.0,1290.0,857.0,1242.0,864.0,1231.0,1351.0,10045.0,1365.0,552.0,14860.0,11226.0,1328.0,478.0,1215.0,29223.0,27011.0,2212.0,24609.0,0.0,15191.0,1022.0,8396.0,9,True
64,,Closed Won,Household,90031,Q1-2018,2018-01-24,58.7,90031.0,2020.0,39497.0,12005.0,70.14868805,11.21678398,0.729219941,0.215077051,0.114868805,0.651094891,0.096242228,0.881571553,0.118428447,0.053671529,0.593731611,0.000743287,0.351853572,0.110185584,0.482340431,0.145909816,0.033496215,0.57680865,0.647485669,0.48971262,0.272802999,0.119200333,0.044064973,0.074219075,28802.0,4352.0,19051.0,5763.0,1323.0,1085.0,789.0,505.0,267.0,341.0,856.0,1848.0,1747.0,1146.0,799.0,344.0,294.0,205.0,952.0,1899.0,1622.0,27562.0,9909.0,5256.0,733.0,11664.0,6182.0,3004.0,2875.0,1972.0,1303.0,811.0,620.0,529.0,891.0,12005.0,2582.0,1379.0,18495.0,12042.0,2174.0,1780.0,1374.0,39146.0,34510.0,4636.0,32289.0,24.0,19171.0,1733.0,11361.0,24,True
65,,Closed Won,Household,90031,Q1-2021,2021-03-18,25.0,90031.0,2020.0,39497.0,12005.0,70.14868805,11.21678398,0.729219941,0.215077051,0.114868805,0.651094891,0.096242228,0.881571553,0.118428447,0.053671529,0.593731611,0.000743287,0.351853572,0.110185584,0.482340431,0.145909816,0.033496215,0.57680865,0.647485669,0.48971262,0.272802999,0.119200333,0.044064973,0.074219075,28802.0,4352.0,19051.0,5763.0,1323.0,1085.0,789.0,505.0,267.0,341.0,856.0,1848.0,1747.0,1146.0,799.0,344.0,294.0,205.0,952.0,1899.0,1622.0,27562.0,9909.0,5256.0,733.0,11664.0,6182.0,3004.0,2875.0,1972.0,1303.0,811.0,620.0,529.0,891.0,12005.0,2582.0,1379.0,18495.0,12042.0,2174.0,1780.0,1374.0,39146.0,34510.0,4636.0,32289.0,24.0,19171.0,1733.0,11361.0,6,True
66,,Closed Won,Household,90255,Q1-2021,2021-03-21,25.0,90255.0,2021.0,72488.0,18168.0,66.63212792,10.03165649,0.537992495,0.198095553,0.141677675,0.664836498,0.072741613,0.814305251,0.185694749,0.064469888,0.605995449,0.000215019,0.329319644,0.129442115,0.533495199,0.094194901,0.012153736,0.730554818,0.353375807,0.459544254,0.351001761,0.120101277,0.039079701,0.030273007,38998.0,9383.0,38672.0,6828.0,881.0,3329.0,2049.0,1429.0,816.0,586.0,1885.0,2922.0,2951.0,2728.0,1544.0,895.0,531.0,455.0,1654.0,2751.0,2764.0,45204.0,21700.0,10548.0,776.0,12180.0,3794.0,3515.0,4834.0,3744.0,2633.0,1371.0,811.0,710.0,550.0,18168.0,3599.0,2574.0,32966.0,21917.0,4775.0,2398.0,1702.0,72393.0,58950.0,13443.0,55809.0,12.0,33820.0,3598.0,18379.0,6,True
67,Campaign Two 2021,Closed Won,Household,91910,Q4-2020,2020-10-20,20.0,91910.0,2021.0,76291.0,25531.0,90.13845913,12.98842925,0.459962512,0.12361443,0.065724022,0.755131719,0.038341071,0.912664573,0.087335427,0.064181827,0.578863258,0.01215516,0.344799755,0.111926702,0.452858135,0.147671416,0.018127957,0.404106481,0.857161764,0.339077984,0.287963652,0.191022678,0.080921233,0.101014453,35091.0,8539.0,34549.0,11266.0,1383.0,2243.0,1628.0,808.0,514.0,317.0,1986.0,2789.0,3380.0,2372.0,1775.0,1191.0,371.0,311.0,1344.0,2486.0,2495.0,52892.0,9729.0,9698.0,1947.0,31518.0,13819.0,3935.0,4722.0,3718.0,3634.0,2507.0,2370.0,2066.0,2579.0,25531.0,3156.0,1678.0,35758.0,27002.0,3413.0,1371.0,3129.0,74815.0,68281.0,6534.0,61949.0,753.0,35860.0,3976.0,21360.0,15,True
68,,Closed Won,Household,90023,Q1-2019,2019-03-04,20.0,90023.0,2020.0,46517.0,11573.0,59.13483971,9.735957525,0.529161382,0.221636568,0.153806273,0.65424,0.116053333,0.847232106,0.152767894,0.051535915,0.556558853,0,0.391905232,0.144248339,0.554958402,0.098028678,0.020401144,0.740607836,0.338410839,0.538235548,0.322129094,0.092283764,0.022034045,0.025317549,24615.0,6710.0,25815.0,4560.0,949.0,2322.0,1342.0,661.0,428.0,412.0,1408.0,1826.0,1510.0,2011.0,1353.0,707.0,305.0,337.0,1211.0,1775.0,1497.0,27310.0,13254.0,6493.0,479.0,7084.0,2158.0,2714.0,3515.0,2100.0,1628.0,656.0,412.0,255.0,293.0,11573.0,2565.0,1780.0,18750.0,12267.0,2589.0,2176.0,695.0,46371.0,39287.0,7084.0,34442.0,0.0,19169.0,1775.0,13498.0,9,True
69,,Closed Won,Household,91402,Q3-2019,2019-08-15,55.0,91412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True
70,,Closed Won,Household,94703,Q4-2020,2020-10-16,100.0,94703.0,2021.0,19857.0,7962.0,109.9711128,15.68481489,0.420959863,0.109394624,0.0257473,0.297089415,0.251027008,0.956021787,0.043978213,0.043403178,0.677757311,0,0.278839512,0.066827819,0.484564637,0.147152138,0.010424535,0.121890055,1.576849469,0.281210751,0.228334589,0.147450389,0.119191158,0.223813112,8359.0,1327.0,9622.0,2922.0,207.0,554.0,379.0,155.0,65.0,87.0,702.0,1273.0,1374.0,387.0,251.0,110.0,16.0,103.0,568.0,1266.0,1005.0,15153.0,787.0,844.0,216.0,13306.0,10588.0,1171.0,1068.0,1061.0,757.0,568.0,606.0,949.0,1782.0,7962.0,871.0,205.0,11441.0,3399.0,721.0,2872.0,2435.0,19828.0,18956.0,872.0,17372.0,0.0,11774.0,754.0,4844.0,6,True
71,,Closed Won,Household,91406,Q4-2020,2020-10-21,20.0,91482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
72,,Closed Won,Household,71078,Q1-2021,2021-03-23,25.0,71078.0,2019.0,7112.0,2533.0,86.21101461,12.9532646,0.067069741,0.140939597,0.09119621,0.939537828,0,0.96992375,0.03007625,0.045018595,0.626541398,0.000782932,0.327657076,0.14356018,0.495359955,0.12992126,0.01363892,0.526918671,0.681557847,0.332806948,0.313462298,0.187524674,0.120015792,0.046190288,477.0,1021.0,3523.0,924.0,97.0,347.0,212.0,117.0,32.0,60.0,66.0,105.0,280.0,375.0,254.0,119.0,68.0,0.0,76.0,147.0,244.0,4365.0,555.0,1416.0,329.0,2065.0,910.0,428.0,415.0,459.0,335.0,284.0,191.0,304.0,117.0,2533.0,357.0,231.0,3159.0,2968.0,163.0,0.0,9.0,7082.0,6869.0,213.0,5109.0,4.0,3201.0,230.0,1674.0,3,True
73,,Closed Won,Household,91801,Q1-2021,2021-03-25,25.0,91899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
74,,Closed Won,Household,90744,Q1-2021,2021-03-25,25.0,90748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False
75,,Closed Won,Household,91776,Q4-2016,2016-12-17,10.0,91778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
76,,Closed Won,Household,90049,Q2-2021,2021-04-12,25.0,90049.0,2021.0,35853.0,16116.0,133.0078804,16.31347693,0.184336039,0.069372053,0.015822785,0.62095461,0.021320985,0.982037765,0.017962235,0.029182557,0.660951749,0,0.309865694,0.095501074,0.434524308,0.194906981,0.031880177,0.066748934,1.740857079,0.179262844,0.174050633,0.168590221,0.122238769,0.355857533,6609.0,3424.0,15579.0,6988.0,1143.0,1050.0,590.0,91.0,61.0,36.0,619.0,1552.0,1228.0,1036.0,484.0,534.0,147.0,253.0,786.0,1904.0,1784.0,26742.0,366.0,1263.0,156.0,24957.0,21597.0,1507.0,1382.0,1477.0,1328.0,1353.0,1364.0,1970.0,5735.0,16116.0,1118.0,255.0,19652.0,12203.0,663.0,419.0,4657.0,35853.0,35209.0,644.0,30155.0,0.0,19931.0,880.0,9344.0,3,True
77,,Closed Won,Household,91326,Q4-2020,2020-10-19,20.0,91327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True
78,,Closed Won,Household,91710,Q3-2021,2021-08-03,25.0,91710.0,2020.0,90481.0,23292.0,97.02687618,12.81041401,0.497629337,0.078610682,0.055770222,0.799336994,0.011783901,0.912372228,0.087627772,0.026431176,0.542515265,0,0.431053559,0.119174191,0.457245167,0.120710425,0.010808899,0.44277644,0.791436529,0.26451142,0.312854199,0.217843036,0.128627855,0.07616349,45026.0,10783.0,41372.0,10922.0,978.0,3071.0,2083.0,889.0,728.0,679.0,1810.0,4306.0,4039.0,2232.0,1523.0,667.0,353.0,604.0,1510.0,3328.0,2767.0,63549.0,12342.0,13090.0,2706.0,35411.0,14884.0,2570.0,3591.0,4173.0,3114.0,3084.0,1990.0,2996.0,1774.0,23292.0,1831.0,1299.0,38612.0,30864.0,3722.0,455.0,2743.0,80123.0,73102.0,7021.0,73209.0,0.0,39717.0,1935.0,31557.0,3,True
